18:23:08,[[3.39915029e-01 6.59834664e-01 2.50306386e-04]],1,
18:23:08,[[3.71391220e-01 6.28373338e-01 2.35441927e-04]],1,
18:23:08,[[6.64268392e-01 3.35650381e-01 8.12270154e-05]],0,
18:23:09,[[6.49716527e-01 3.50148310e-01 1.35163382e-04]],0,
18:23:09,[[6.43690493e-01 3.56163945e-01 1.45561616e-04]],0,
18:23:09,[[6.94897009e-01 3.05001159e-01 1.01832077e-04]],0,
18:23:09,[[6.95296389e-01 3.04618839e-01 8.47720160e-05]],0,
18:23:09,[[8.40583346e-01 1.59271449e-01 1.45205592e-04]],0,
18:23:09,[[8.44042677e-01 1.55828419e-01 1.28903615e-04]],0,
18:23:09,[[8.36257919e-01 1.63660634e-01 8.14472617e-05]],0,
18:23:09,[[8.13673537e-01 1.86244645e-01 8.18186804e-05]],0,
18:23:09,[[7.76105207e-01 2.23767876e-01 1.26917807e-04]],0,
18:23:09,[[7.63124897e-01 2.36475080e-01 4.00022918e-04]],0,
18:23:09,[[8.25872069e-01 1.73731592e-01 3.96338513e-04]],0,
18:23:10,[[8.06982469e-01 1.92537546e-01 4.79984208e-04]],0,
18:23:10,[[8.92403537e-01 1.07254512e-01 3.41951217e-04]],0,
18:23:10,[[9.07474599e-01 9.23790647e-02 1.46336122e-04]],0,
18:23:10,[[9.22624539e-01 7.72112022e-02 1.64259223e-04]],0,
18:23:10,[[9.38889180e-01 6.09844209e-02 1.26399568e-04]],0,
18:23:10,[[9.19158852e-01 8.06742721e-02 1.66875957e-04]],0,
18:23:10,[[8.25625321e-01 1.74210402e-01 1.64276357e-04]],0,
18:23:10,[[7.60131209e-01 2.39687446e-01 1.81344383e-04]],0,
18:23:10,[[0.52617656 0.47261501 0.00120843]],0,
18:23:10,[[7.52775996e-01 2.46737705e-01 4.86299056e-04]],0,
18:23:11,[[8.27652647e-01 1.71951991e-01 3.95362326e-04]],0,
18:23:11,[[7.90936555e-01 2.08438256e-01 6.25189097e-04]],0,
18:23:11,[[0.75992137 0.23888114 0.00119749]],0,
18:23:11,[[0.68160468 0.31709015 0.00130517]],0,
18:23:11,[[0.71870248 0.27932783 0.00196969]],0,
18:23:11,[[0.77299832 0.22548648 0.0015152 ]],0,
18:23:11,[[7.68695382e-01 2.30607322e-01 6.97295645e-04]],0,
18:23:11,[[0.73263062 0.26649524 0.00087413]],0,
18:23:11,[[0.7298809  0.26919771 0.00092139]],0,
18:23:12,[[8.15790399e-01 1.83480333e-01 7.29268852e-04]],0,
18:23:12,[[0.80771956 0.19145268 0.00082776]],0,
18:23:12,[[0.67738335 0.32045857 0.00215808]],0,
18:23:12,[[0.67270204 0.32222229 0.00507567]],0,
18:23:12,[[0.67040399 0.32321166 0.00638435]],0,
18:23:12,[[0.59745069 0.38446083 0.01808848]],0,
18:23:12,[[0.8038269  0.18416701 0.01200609]],0,
18:23:12,[[0.77327899 0.20174139 0.02497962]],0,
18:23:12,[[0.87277226 0.11095736 0.01627037]],0,
18:23:12,[[0.81141839 0.18074832 0.00783329]],0,
18:23:12,[[0.78565506 0.20612715 0.00821779]],0,
18:23:13,[[0.78515293 0.20745522 0.00739185]],0,
18:23:13,[[0.79256125 0.20457821 0.00286054]],0,
18:23:13,[[0.74768165 0.25107756 0.0012408 ]],0,
18:23:13,[[7.26065764e-01 2.73386762e-01 5.47474268e-04]],0,
18:23:13,[[7.26709698e-01 2.72865434e-01 4.24867411e-04]],0,
18:23:13,[[6.87216448e-01 3.12283905e-01 4.99647380e-04]],0,
18:23:13,[[0.69043955 0.30842099 0.00113946]],0,
18:23:13,[[0.6889822  0.30961909 0.00139871]],0,
18:23:13,[[0.79958776 0.19925169 0.00116055]],0,
18:23:13,[[0.81863726 0.18041437 0.00094837]],0,
18:23:14,[[8.47995624e-01 1.51432183e-01 5.72192953e-04]],0,
18:23:14,[[8.25083144e-01 1.74322550e-01 5.94305399e-04]],0,
18:23:14,[[8.24721293e-01 1.74855057e-01 4.23649787e-04]],0,
18:23:14,[[8.01397430e-01 1.98288383e-01 3.14187210e-04]],0,
18:23:14,[[7.18868746e-01 2.81027763e-01 1.03490858e-04]],0,
18:23:14,[[4.61603971e-01 5.38282321e-01 1.13708158e-04]],1,
18:23:14,[[4.51545891e-01 5.48250266e-01 2.03842717e-04]],1,
18:23:14,[[3.09385034e-01 6.90367289e-01 2.47677864e-04]],1,
18:23:14,[[2.63099909e-01 7.36688574e-01 2.11517588e-04]],1,
18:23:15,[[2.66525401e-01 7.33161952e-01 3.12646920e-04]],1,
18:23:15,[[4.63991818e-01 5.35874910e-01 1.33271303e-04]],1,
18:23:15,[[4.52635274e-01 5.47188906e-01 1.75819419e-04]],1,
18:23:15,[[5.50753937e-01 4.48950431e-01 2.95631921e-04]],0,
18:23:15,[[0.679482   0.31942565 0.00109235]],0,
18:23:15,[[0.55763871 0.44153525 0.00082604]],0,
18:23:15,[[7.34446564e-01 2.64993444e-01 5.59992125e-04]],0,
18:23:15,[[8.34132007e-01 1.65715241e-01 1.52751418e-04]],0,
18:23:15,[[9.17611275e-01 8.23462715e-02 4.24539459e-05]],0,
18:23:15,[[9.35280660e-01 6.46935909e-02 2.57494964e-05]],0,
18:23:15,[[8.74976643e-01 1.24961325e-01 6.20326196e-05]],0,
18:23:16,[[8.41987849e-01 1.57909180e-01 1.02971119e-04]],0,
18:23:16,[[8.22264349e-01 1.77631331e-01 1.04320136e-04]],0,
18:23:16,[[7.06099532e-01 2.93814256e-01 8.62114978e-05]],0,
18:23:16,[[7.54687300e-01 2.45223614e-01 8.90867625e-05]],0,
18:23:16,[[6.47501003e-01 3.52416004e-01 8.29924739e-05]],0,
18:23:16,[[7.97201639e-01 2.02670448e-01 1.27912735e-04]],0,
18:23:16,[[8.81892549e-01 1.17992740e-01 1.14710753e-04]],0,
18:23:16,[[8.96415934e-01 1.03503176e-01 8.08900229e-05]],0,
18:23:16,[[9.47319652e-01 5.25992872e-02 8.10604348e-05]],0,
18:23:17,[[9.63687385e-01 3.62747775e-02 3.78378451e-05]],0,
18:23:17,[[8.87076585e-01 1.12817216e-01 1.06199131e-04]],0,
18:23:17,[[8.71566420e-01 1.28291294e-01 1.42285905e-04]],0,
18:23:17,[[8.62744028e-01 1.37120169e-01 1.35803300e-04]],0,
18:23:17,[[8.40449000e-01 1.59467549e-01 8.34510823e-05]],0,
18:23:17,[[8.96139890e-01 1.03702601e-01 1.57509307e-04]],0,
18:23:17,[[8.89946755e-01 1.09821242e-01 2.32003410e-04]],0,
18:23:17,[[8.65426779e-01 1.34187668e-01 3.85552947e-04]],0,
18:23:17,[[0.69841387 0.30055976 0.00102637]],0,
18:23:17,[[0.46677161 0.5307709  0.00245749]],1,
18:23:17,[[0.52422274 0.47403469 0.00174257]],0,
18:23:18,[[0.71215436 0.28654857 0.00129707]],0,
18:23:18,[[0.80039047 0.19856953 0.00104   ]],0,
18:23:18,[[0.89262053 0.10645442 0.00092506]],0,
18:23:18,[[0.76262906 0.23633571 0.00103523]],0,
18:23:18,[[0.84541598 0.15285865 0.00172537]],0,
18:23:18,[[0.73867297 0.25962094 0.00170609]],0,
18:23:18,[[0.69024777 0.30825025 0.00150198]],0,
18:23:18,[[0.71229966 0.28431175 0.00338858]],0,
18:23:18,[[0.65660453 0.33643073 0.00696474]],0,
18:23:18,[[0.43592555 0.54743889 0.01663556]],1,
18:23:19,[[0.3249019  0.62390408 0.05119402]],1,
18:23:19,[[0.35560453 0.57677433 0.06762114]],1,
18:23:19,[[0.40668621 0.53870166 0.05461213]],1,
18:23:19,[[0.43775023 0.50064431 0.06160546]],1,
18:23:19,[[0.3156907  0.65484151 0.02946779]],1,
18:23:19,[[0.2804779  0.69998138 0.01954072]],1,
18:23:19,[[0.24863134 0.73570314 0.01566552]],1,
18:23:19,[[0.20168722 0.78504355 0.01326923]],1,
18:23:19,[[0.41349382 0.57391885 0.01258733]],1,
18:23:20,[[0.33285221 0.65199682 0.01515097]],1,
18:23:20,[[0.17212546 0.81850907 0.00936547]],1,
18:23:20,[[0.12157619 0.87350566 0.00491815]],1,
18:23:20,[[0.10821679 0.88821639 0.00356682]],1,
18:23:20,[[0.17011249 0.8261228  0.00376471]],1,
18:23:20,[[0.23124792 0.76589648 0.0028556 ]],1,
18:23:20,[[0.39015939 0.6086233  0.00121731]],1,
18:23:20,[[0.36269657 0.63584211 0.00146132]],1,
18:23:20,[[0.37628266 0.62272147 0.00099587]],1,
18:23:20,[[0.40761634 0.59128765 0.00109601]],1,
18:23:20,[[0.46211903 0.53657283 0.00130815]],1,
18:23:21,[[6.48680704e-01 3.50707237e-01 6.12058741e-04]],0,
18:23:21,[[7.54774293e-01 2.45014130e-01 2.11577433e-04]],0,
18:23:21,[[5.45866053e-01 4.54030111e-01 1.03836133e-04]],0,
18:23:21,[[6.08163939e-01 3.91749767e-01 8.62933280e-05]],0,
18:23:21,[[6.14481922e-01 3.85426095e-01 9.19833402e-05]],0,
18:23:21,[[5.52869518e-01 4.47002931e-01 1.27551438e-04]],0,
18:23:21,[[6.22584568e-01 3.77293247e-01 1.22184960e-04]],0,
18:23:21,[[7.30348906e-01 2.69514392e-01 1.36701148e-04]],0,
18:23:21,[[5.58114501e-01 4.41657147e-01 2.28351360e-04]],0,
18:23:21,[[4.89370031e-01 5.10475071e-01 1.54898689e-04]],1,
18:23:22,[[5.00370194e-01 4.99372064e-01 2.57741354e-04]],0,
18:23:22,[[4.52986809e-01 5.46811709e-01 2.01482303e-04]],1,
18:23:22,[[4.97351970e-01 5.02395019e-01 2.53010943e-04]],1,
18:23:22,[[3.86656638e-01 6.13010336e-01 3.33026531e-04]],1,
18:23:22,[[2.49331404e-01 7.50477021e-01 1.91574792e-04]],1,
18:23:22,[[1.12254500e-01 8.87574046e-01 1.71454372e-04]],1,
18:23:22,[[1.20534262e-01 8.79223033e-01 2.42705604e-04]],1,
18:23:22,[[1.64067626e-01 8.35685483e-01 2.46890935e-04]],1,
18:23:22,[[1.40271244e-01 8.59539515e-01 1.89240865e-04]],1,
18:23:23,[[1.03058073e-01 8.96777463e-01 1.64463858e-04]],1,
18:23:23,[[9.11302007e-02 9.08661285e-01 2.08514476e-04]],1,
18:23:23,[[7.37664921e-02 9.25985188e-01 2.48319418e-04]],1,
18:23:23,[[1.10887180e-01 8.88558331e-01 5.54488904e-04]],1,
18:23:23,[[6.96317210e-02 9.29482872e-01 8.85407049e-04]],1,
18:23:23,[[0.09474388 0.90391889 0.00133723]],1,
18:23:23,[[0.12470897 0.87379996 0.00149107]],1,
18:23:23,[[0.04349738 0.95431564 0.00218698]],1,
18:23:23,[[0.03745388 0.96072829 0.00181783]],1,
18:23:23,[[0.02989706 0.9682115  0.00189144]],1,
18:23:23,[[0.03020387 0.96826939 0.00152674]],1,
18:23:24,[[0.0193093  0.97947812 0.00121258]],1,
18:23:24,[[0.01841297 0.97972453 0.0018625 ]],1,
18:23:24,[[0.01274258 0.98244827 0.00480915]],1,
18:23:24,[[0.01820511 0.97482211 0.00697278]],1,
18:23:24,[[0.05359384 0.93640304 0.01000312]],1,
18:23:24,[[0.11875069 0.86728615 0.01396316]],1,
18:23:24,[[0.044665   0.95163711 0.00369789]],1,
18:23:24,[[0.04169505 0.95536791 0.00293704]],1,
18:23:24,[[0.02576434 0.97259301 0.00164266]],1,
18:23:25,[[0.02089826 0.97778898 0.00131276]],1,
18:23:25,[[0.02730974 0.97150417 0.00118608]],1,
18:23:25,[[0.01365717 0.98517631 0.00116652]],1,
18:23:25,[[0.01564108 0.98278255 0.00157637]],1,
18:23:25,[[0.01612808 0.98259166 0.00128025]],1,
18:23:25,[[0.01231206 0.98613831 0.00154963]],1,
18:23:25,[[0.01442754 0.9840781  0.00149436]],1,
18:23:25,[[0.02111168 0.97599287 0.00289545]],1,
18:23:25,[[0.01791757 0.97657876 0.00550366]],1,
18:23:25,[[0.03245672 0.96221788 0.0053254 ]],1,
18:23:25,[[0.045009   0.94312637 0.01186463]],1,
18:23:26,[[0.05192464 0.93702735 0.01104801]],1,
18:23:26,[[0.10811162 0.88084105 0.01104733]],1,
18:23:26,[[0.12997788 0.86469649 0.00532563]],1,
18:23:26,[[0.10379245 0.89377996 0.00242759]],1,
18:23:26,[[0.04924972 0.94845944 0.00229084]],1,
18:23:26,[[0.06583256 0.93153716 0.00263028]],1,
18:23:26,[[0.09133482 0.90205497 0.00661021]],1,
18:23:26,[[0.08919007 0.9027831  0.00802684]],1,
18:23:26,[[0.15579341 0.8344294  0.0097772 ]],1,
18:23:26,[[0.37891555 0.61295391 0.00813054]],1,
18:23:27,[[0.4216295  0.56700203 0.01136847]],1,
18:23:27,[[0.60456715 0.38679229 0.00864057]],0,
18:23:27,[[0.58040985 0.41207135 0.00751879]],0,
18:23:27,[[0.50895936 0.48154312 0.00949753]],0,
18:23:27,[[0.54149338 0.4494988  0.00900782]],0,
18:23:27,[[0.50102551 0.49141332 0.00756117]],0,
18:23:27,[[0.47916898 0.51573172 0.0050993 ]],1,
18:23:27,[[0.55906771 0.43892092 0.00201138]],0,
18:23:27,[[0.58981427 0.40888436 0.00130137]],0,
18:23:28,[[0.62962862 0.36896404 0.00140735]],0,
18:23:28,[[0.69956185 0.29760668 0.00283147]],0,
18:23:28,[[0.5772936  0.41729145 0.00541495]],0,
18:23:28,[[0.59511787 0.39361628 0.01126585]],0,
18:23:28,[[0.66028818 0.32536031 0.01435151]],0,
18:23:28,[[0.68492974 0.30202085 0.01304941]],0,
18:23:28,[[0.67325147 0.30276104 0.0239875 ]],0,
18:23:28,[[0.85037938 0.13570899 0.01391164]],0,
18:23:28,[[0.88839613 0.1003178  0.01128607]],0,
18:23:28,[[0.89603323 0.09471542 0.00925135]],0,
18:23:28,[[0.81841034 0.16301169 0.01857797]],0,
18:23:29,[[0.81489492 0.16961921 0.01548587]],0,
18:23:29,[[0.79806689 0.18128258 0.02065054]],0,
18:23:29,[[0.75585327 0.22697118 0.01717555]],0,
18:23:29,[[0.84493796 0.14315819 0.01190385]],0,
18:23:29,[[0.84436792 0.14637159 0.00926049]],0,
18:23:29,[[0.75149894 0.24127419 0.00722686]],0,
18:23:29,[[0.73546886 0.25620893 0.00832222]],0,
18:23:29,[[0.61692913 0.37039471 0.01267615]],0,
18:23:29,[[0.61665449 0.37056153 0.01278399]],0,
18:23:29,[[0.6655978 0.3259322 0.00847  ]],0,
18:23:30,[[0.70126947 0.2961162  0.00261433]],0,
18:23:30,[[0.70325884 0.29597926 0.0007619 ]],0,
18:23:30,[[7.88297317e-01 2.11476194e-01 2.26489135e-04]],0,
18:23:30,[[5.58918967e-01 4.40913035e-01 1.67998105e-04]],0,
18:23:30,[[6.49009467e-01 3.50867998e-01 1.22534968e-04]],0,
18:23:30,[[6.35003824e-01 3.64838783e-01 1.57392925e-04]],0,
18:23:30,[[4.72535316e-01 5.27113474e-01 3.51209952e-04]],1,
18:23:30,[[4.53265734e-01 5.46305677e-01 4.28588545e-04]],1,
18:23:30,[[0.4047384  0.59465884 0.00060277]],1,
18:23:31,[[0.47617663 0.52314381 0.00067955]],1,
18:23:31,[[4.01532030e-01 5.97985868e-01 4.82102041e-04]],1,
18:23:31,[[3.75967764e-01 6.23510160e-01 5.22075704e-04]],1,
18:23:31,[[3.94239341e-01 6.05251664e-01 5.08994409e-04]],1,
18:23:31,[[0.36939096 0.62997828 0.00063076]],1,
18:23:31,[[0.31134098 0.68783328 0.00082574]],1,
18:23:31,[[0.2955759  0.70361258 0.00081152]],1,
18:23:31,[[2.41995964e-01 7.57329764e-01 6.74271924e-04]],1,
18:23:31,[[2.59849532e-01 7.39594851e-01 5.55617472e-04]],1,
18:23:31,[[2.19390834e-01 7.80043090e-01 5.66076411e-04]],1,
18:23:31,[[1.33062106e-01 8.66375067e-01 5.62826488e-04]],1,
18:23:32,[[0.11188385 0.88710854 0.00100761]],1,Left
18:23:32,[[0.20745985 0.79054343 0.00199672]],1,
18:23:32,[[0.15890903 0.83866534 0.00242563]],1,
18:23:32,[[0.49724177 0.49761929 0.00513894]],1,
18:23:32,[[0.32184079 0.66787313 0.01028607]],1,
18:23:32,[[0.21871997 0.77134713 0.00993289]],1,
18:23:32,[[0.17301732 0.82233789 0.00464479]],1,
18:23:32,[[0.14254482 0.85171584 0.00573934]],1,
18:23:32,[[0.12860946 0.86624626 0.00514427]],1,
18:23:33,[[0.10920503 0.88379928 0.00699569]],1,
18:23:33,[[0.25545884 0.73396539 0.01057577]],1,
18:23:33,[[0.26635436 0.72070665 0.012939  ]],1,
18:23:33,[[0.15588651 0.83602081 0.00809267]],1,
18:23:33,[[0.14243141 0.85434249 0.0032261 ]],1,
18:23:33,[[6.13246427e-01 3.86735664e-01 1.79090307e-05]],0,
18:23:33,[[5.53841754e-01 4.46155412e-01 2.83371156e-06]],0,
18:23:33,[[5.13223568e-01 4.86770079e-01 6.35384895e-06]],0,
18:23:33,[[4.94350634e-01 5.05641535e-01 7.83119511e-06]],1,
18:23:33,[[4.36061123e-01 5.63933422e-01 5.45538496e-06]],1,
18:23:33,[[4.60416043e-01 5.39579723e-01 4.23396559e-06]],1,
18:23:34,[[4.67316073e-01 5.32680820e-01 3.10659877e-06]],1,
18:23:34,[[3.28093423e-01 6.71904457e-01 2.12060252e-06]],1,
18:23:34,[[3.04197016e-01 6.95800729e-01 2.25501788e-06]],1,
18:23:34,[[2.17234336e-01 7.82763097e-01 2.56632983e-06]],1,
18:23:34,[[2.91423763e-01 7.08573648e-01 2.58922477e-06]],1,
18:23:34,[[3.54272667e-01 6.45725708e-01 1.62482856e-06]],1,
18:23:34,[[4.23696063e-01 5.76302100e-01 1.83742736e-06]],1,
18:23:34,[[4.01990176e-01 5.98008313e-01 1.51047134e-06]],1,
18:23:34,[[4.38813989e-01 5.61184265e-01 1.74543369e-06]],1,
18:23:34,[[4.87664359e-01 5.12333742e-01 1.89913402e-06]],1,
18:23:35,[[4.44386804e-01 5.55611123e-01 2.07326384e-06]],1,
18:23:35,[[4.00429030e-01 5.99568754e-01 2.21581325e-06]],1,
18:23:35,[[5.59681961e-01 4.40314408e-01 3.63194259e-06]],0,
18:23:35,[[5.81858026e-01 4.18134915e-01 7.05915221e-06]],0,
18:23:35,[[2.01328724e-01 7.98273517e-01 3.97758830e-04]],1,
18:23:35,[[0.20369875 0.78258372 0.01371753]],1,
18:23:35,[[0.35646073 0.64098872 0.00255055]],1,
18:23:35,[[0.47986144 0.51794887 0.00218969]],1,
18:23:35,[[0.63772546 0.35730535 0.00496919]],0,
18:23:36,[[0.59938959 0.39246741 0.008143  ]],0,
18:23:36,[[0.43841619 0.54744068 0.01414313]],1,
18:23:36,[[0.53751971 0.43062118 0.03185911]],0,
18:23:36,[[0.5608755 0.4091706 0.0299539]],0,
18:23:36,[[0.69456055 0.26364409 0.04179535]],0,
18:23:36,[[0.78514332 0.17904024 0.03581644]],0,
18:23:36,[[0.65954101 0.27572159 0.06473739]],0,
18:23:36,[[0.65292506 0.2799875  0.06708744]],0,
18:23:36,[[0.70901502 0.22424232 0.06674266]],0,
18:23:36,[[0.72217098 0.22730122 0.0505278 ]],0,
18:23:36,[[0.70575506 0.25687941 0.03736553]],0,
18:23:37,[[0.67715908 0.2967431  0.02609783]],0,
18:23:37,[[0.68501025 0.29914262 0.01584713]],0,
18:23:37,[[0.78834688 0.20164742 0.0100057 ]],0,
18:23:37,[[0.7389825 0.2558971 0.0051204]],0,
18:23:37,[[0.69029451 0.30530747 0.00439802]],0,
18:23:37,[[0.71745377 0.27484637 0.00769986]],0,
18:23:37,[[0.60611446 0.37056414 0.0233214 ]],0,
18:23:37,[[0.76931793 0.21330412 0.01737795]],0,
18:23:37,[[0.78834688 0.19866767 0.01298544]],0,
18:23:37,[[0.83974783 0.15570722 0.00454495]],0,
18:23:38,[[0.89331884 0.09999722 0.00668394]],0,
18:23:38,[[0.8797223  0.11405833 0.00621937]],0,
18:23:38,[[0.94643388 0.05112578 0.00244034]],0,
18:23:38,[[9.65876266e-01 3.31752762e-02 9.48457998e-04]],0,
